file; time; heur; depth
j3010_9.sm;55;0;0
j3010_9.sm;55;0;1
j3010_9.sm;55;0;2
j3010_9.sm;55;3;0
j3010_9.sm;55;3;1
j3010_9.sm;55;9;4
j3010_9.sm;55;10;4
j3010_9.sm;56;12;2
j3010_9.sm;56;12;3
j3010_9.sm;56;12;4
j3010_9.sm;56;15;2
j3010_9.sm;58;9;0
j3010_9.sm;58;9;1
j3010_9.sm;58;9;2
j3010_9.sm;58;9;3
j3010_9.sm;58;10;0
j3010_9.sm;58;10;1
j3010_9.sm;58;10;2
j3010_9.sm;58;10;3
j3010_9.sm;59;11;2
j3010_9.sm;59;11;3
j3010_9.sm;65;15;3
j3010_9.sm;67;15;1
j3010_9.sm;67;15;4
j3011_1.sm;54; Optimal; Time
j3011_1.sm;61;2;1
j3011_1.sm;61;2;2
j3011_1.sm;61;2;3
j3011_1.sm;64;3;3
j3011_1.sm;64;9;4
j3011_1.sm;64;10;4
j3011_1.sm;65;2;0
j3011_1.sm;67;15;0
j3011_1.sm;70;2;4
j3011_1.sm;70;3;4
j3011_1.sm;70;9;3
j3011_1.sm;70;10;3
j3011_1.sm;70;16;1
j3011_1.sm;70;16;2
j3011_1.sm;70;16;3
j3011_1.sm;70;16;4
j3011_1.sm;71;15;2
j3011_1.sm;74;10;2
j3011_1.sm;77;9;2
j3011_1.sm;77;15;3
j3011_1.sm;79;3;2
j3011_1.sm;80;9;0
j3011_1.sm;80;9;1
j3011_1.sm;80;10;0
j3011_1.sm;80;10;1
j3011_1.sm;82;3;0
j3011_1.sm;82;3;1
j3011_1.sm;82;11;1
j3011_1.sm;82;11;2
j3011_1.sm;82;11;4
j3011_1.sm;82;12;1
j3011_1.sm;82;12;2
j3011_1.sm;82;12;3
j3011_1.sm;82;12;4
j3011_1.sm;82;15;1
j3011_1.sm;82;16;0
j3011_1.sm;82;21;0
j3011_1.sm;82;21;1
j3011_1.sm;82;21;2
j3011_1.sm;82;21;3
j3011_1.sm;82;21;4
j3011_1.sm;83;0;0
j3011_1.sm;83;0;1
j3011_1.sm;83;0;2
j3011_1.sm;83;11;3
j3011_1.sm;88;11;0
j3011_1.sm;88;15;4
j3011_1.sm;91;12;0
j3011_10.sm;38; Optimal; Time
j3011_10.sm;44;11;2
j3011_10.sm;44;11;3
j3011_10.sm;44;11;4
j3011_10.sm;45;2;0
j3011_10.sm;45;2;1
j3011_10.sm;45;2;2
j3011_10.sm;45;2;3
j3011_10.sm;45;2;4
j3011_10.sm;45;15;0
j3011_10.sm;45;15;1
j3011_10.sm;45;16;1
j3011_10.sm;45;16;2
j3011_10.sm;45;16;3
j3011_10.sm;45;16;4
j3011_10.sm;46;11;0
j3011_10.sm;46;11;1
j3011_10.sm;46;12;0
j3011_10.sm;46;12;1
j3011_10.sm;48;0;0
j3011_10.sm;48;0;1
j3011_10.sm;48;0;2
j3011_10.sm;48;9;0
j3011_10.sm;48;9;1
j3011_10.sm;48;9;2
j3011_10.sm;48;9;3
j3011_10.sm;48;9;4
j3011_10.sm;48;10;0
j3011_10.sm;48;10;1
j3011_10.sm;48;10;2
j3011_10.sm;48;10;3
j3011_10.sm;48;10;4
j3011_10.sm;48;21;0
j3011_10.sm;48;21;1
j3011_10.sm;48;21;2
j3011_10.sm;48;21;3
j3011_10.sm;48;21;4
j3011_10.sm;49;16;0
j3011_10.sm;50;12;2
j3011_10.sm;50;12;3
j3011_10.sm;50;12;4
j3011_10.sm;53;3;1
j3011_10.sm;54;3;0
j3011_10.sm;54;15;3
j3011_10.sm;54;15;4
j3011_10.sm;55;3;2
j3011_10.sm;55;3;3
j3011_10.sm;55;15;2
j3011_10.sm;69;3;4
j3011_2.sm;56; Optimal; Time
j3011_2.sm;64;12;2
j3011_2.sm;64;12;3
j3011_2.sm;64;12;4
j3011_2.sm;64;21;3
j3011_2.sm;65;16;2
j3011_2.sm;65;16;3
j3011_2.sm;65;16;4
j3011_2.sm;66;2;1
j3011_2.sm;67;2;0
j3011_2.sm;67;2;2
j3011_2.sm;67;21;2
j3011_2.sm;68;16;0
j3011_2.sm;68;16;1
j3011_2.sm;69;2;3
j3011_2.sm;69;2;4
j3011_2.sm;69;21;4
j3011_2.sm;73;21;1
j3011_2.sm;74;3;2
j3011_2.sm;74;3;3
j3011_2.sm;74;3;4
j3011_2.sm;75;3;1
j3011_2.sm;75;11;3
j3011_2.sm;76;15;2
j3011_2.sm;77;12;0
j3011_2.sm;77;12;1
j3011_2.sm;77;21;0
j3011_2.sm;81;15;3
j3011_2.sm;82;11;4
j3011_2.sm;83;15;4
j3011_2.sm;84;3;0
j3011_2.sm;86;0;0
j3011_2.sm;86;0;1
j3011_2.sm;86;0;2
j3011_2.sm;86;9;0
j3011_2.sm;86;9;1
j3011_2.sm;86;9;2
j3011_2.sm;86;9;3
j3011_2.sm;86;9;4
j3011_2.sm;86;10;0
j3011_2.sm;86;10;1
j3011_2.sm;86;10;2
j3011_2.sm;86;10;3
j3011_2.sm;86;10;4
j3011_2.sm;86;11;0
j3011_2.sm;86;11;1
j3011_2.sm;86;11;2
j3011_2.sm;87;15;0
j3011_2.sm;87;15;1
j3011_3.sm;81; Optimal; Time
j3011_3.sm;81;12;1
j3011_3.sm;81;12;2
j3011_3.sm;81;12;3
j3011_3.sm;81;21;0
j3011_3.sm;81;21;1
j3011_3.sm;81;21;2
j3011_3.sm;81;21;3
j3011_3.sm;82;12;4
j3011_3.sm;83;2;0
j3011_3.sm;84;21;4
j3011_3.sm;85;2;1
j3011_3.sm;85;2;2
j3011_3.sm;85;2;3
j3011_3.sm;85;2;4
j3011_3.sm;85;3;2
j3011_3.sm;85;3;3
j3011_3.sm;85;3;4
j3011_3.sm;85;9;3
j3011_3.sm;85;10;3
j3011_3.sm;85;16;0
j3011_3.sm;85;16;1
j3011_3.sm;85;16;2
j3011_3.sm;85;16;3
j3011_3.sm;85;16;4
j3011_3.sm;86;11;1
j3011_3.sm;86;11;2
j3011_3.sm;86;11;3
j3011_3.sm;86;11;4
j3011_3.sm;86;12;0
j3011_3.sm;89;11;0
j3011_3.sm;89;15;0
j3011_3.sm;89;15;1
j3011_3.sm;91;9;4
j3011_3.sm;91;10;4
j3011_3.sm;94;0;0
j3011_3.sm;94;0;1
j3011_3.sm;94;0;2
j3011_3.sm;95;3;1
j3011_3.sm;96;9;1
j3011_3.sm;96;9;2
j3011_3.sm;96;10;1
j3011_3.sm;96;10;2
j3011_3.sm;97;9;0
j3011_3.sm;97;10;0
j3011_3.sm;99;3;0
j3011_3.sm;99;15;2
j3011_3.sm;99;15;3
j3011_3.sm;103;15;4
j3011_4.sm;63; Optimal; Time
j3011_4.sm;68;9;2
j3011_4.sm;68;9;3
j3011_4.sm;68;11;4
j3011_4.sm;68;12;4
j3011_4.sm;69;2;3
j3011_4.sm;69;16;2
j3011_4.sm;70;11;3
j3011_4.sm;70;12;3
j3011_4.sm;70;21;2
j3011_4.sm;70;21;3
j3011_4.sm;70;21;4
j3011_4.sm;71;2;0
j3011_4.sm;71;10;2
j3011_4.sm;73;2;1
j3011_4.sm;73;2;2
j3011_4.sm;73;2;4
j3011_4.sm;73;3;4
j3011_4.sm;73;16;0
j3011_4.sm;73;16;1
j3011_4.sm;73;16;3
j3011_4.sm;73;16;4
j3011_4.sm;77;3;2
j3011_4.sm;77;3;3
j3011_4.sm;77;11;0
j3011_4.sm;77;11;1
j3011_4.sm;77;11;2
j3011_4.sm;77;12;0
j3011_4.sm;77;12;1
j3011_4.sm;77;12;2
j3011_4.sm;77;21;0
j3011_4.sm;77;21;1
j3011_4.sm;78;0;0
j3011_4.sm;78;0;1
j3011_4.sm;78;0;2
j3011_4.sm;78;9;1
j3011_4.sm;78;9;4
j3011_4.sm;78;10;1
j3011_4.sm;78;10;3
j3011_4.sm;78;10;4
j3011_4.sm;81;15;0
j3011_4.sm;81;15;1
j3011_4.sm;81;15;2
j3011_4.sm;82;15;3
j3011_4.sm;83;3;0
j3011_4.sm;83;3;1
j3011_4.sm;88;9;0
j3011_4.sm;88;10;0
j3011_4.sm;88;15;4
j3011_5.sm;49; Optimal; Time
j3011_5.sm;60;9;1
j3011_5.sm;60;10;1
j3011_5.sm;61;9;4
j3011_5.sm;64;16;3
j3011_5.sm;65;2;0
j3011_5.sm;65;2;1
j3011_5.sm;65;2;2
j3011_5.sm;65;2;3
j3011_5.sm;65;2;4
j3011_5.sm;65;9;0
j3011_5.sm;65;10;0
j3011_5.sm;65;10;4
j3011_5.sm;65;15;0
j3011_5.sm;65;15;1
j3011_5.sm;65;15;2
j3011_5.sm;65;16;0
j3011_5.sm;65;16;1
j3011_5.sm;65;16;4
j3011_5.sm;67;16;2
j3011_5.sm;69;9;2
j3011_5.sm;69;9;3
j3011_5.sm;69;10;2
j3011_5.sm;70;3;2
j3011_5.sm;70;10;3
j3011_5.sm;70;11;1
j3011_5.sm;70;11;2
j3011_5.sm;70;11;3
j3011_5.sm;70;11;4
j3011_5.sm;70;12;1
j3011_5.sm;70;12;2
j3011_5.sm;70;12;3
j3011_5.sm;70;12;4
j3011_5.sm;70;21;1
j3011_5.sm;70;21;2
j3011_5.sm;70;21;3
j3011_5.sm;70;21;4
j3011_5.sm;71;3;3
j3011_5.sm;72;12;0
j3011_5.sm;72;21;0
j3011_5.sm;73;3;1
j3011_5.sm;79;3;0
j3011_5.sm;79;3;4
j3011_5.sm;79;11;0
j3011_5.sm;82;0;0
j3011_5.sm;82;0;1
j3011_5.sm;82;0;2
j3011_5.sm;86;15;3
j3011_5.sm;87;15;4
j3011_6.sm;44; Optimal; Time
j3011_6.sm;47;2;2
j3011_6.sm;47;2;3
j3011_6.sm;47;2;4
j3011_6.sm;47;16;1
j3011_6.sm;47;16;2
j3011_6.sm;47;16;3
j3011_6.sm;47;16;4
j3011_6.sm;48;11;1
j3011_6.sm;49;9;4
j3011_6.sm;49;10;4
j3011_6.sm;49;12;1
j3011_6.sm;49;12;2
j3011_6.sm;49;21;1
j3011_6.sm;49;21;2
j3011_6.sm;49;21;3
j3011_6.sm;49;21;4
j3011_6.sm;50;9;1
j3011_6.sm;50;9;2
j3011_6.sm;50;9;3
j3011_6.sm;50;10;1
j3011_6.sm;50;10;2
j3011_6.sm;50;10;3
j3011_6.sm;50;15;0
j3011_6.sm;51;11;0
j3011_6.sm;51;11;3
j3011_6.sm;51;11;4
j3011_6.sm;51;12;3
j3011_6.sm;51;12;4
j3011_6.sm;52;0;0
j3011_6.sm;52;0;1
j3011_6.sm;52;0;2
j3011_6.sm;52;11;2
j3011_6.sm;54;3;1
j3011_6.sm;54;3;3
j3011_6.sm;54;15;1
j3011_6.sm;54;16;0
j3011_6.sm;55;3;2
j3011_6.sm;59;2;0
j3011_6.sm;59;2;1
j3011_6.sm;59;3;4
j3011_6.sm;59;15;3
j3011_6.sm;59;15;4
j3011_6.sm;60;3;0
j3011_6.sm;60;9;0
j3011_6.sm;60;10;0
j3011_6.sm;61;12;0
j3011_6.sm;61;15;2
j3011_6.sm;61;21;0
j3011_7.sm;36; Optimal; Time
j3011_7.sm;41;12;2
j3011_7.sm;41;12;3
j3011_7.sm;41;12;4
j3011_7.sm;42;11;4
j3011_7.sm;43;11;0
j3011_7.sm;43;11;1
j3011_7.sm;43;11;2
j3011_7.sm;48;15;1
j3011_7.sm;50;0;0
j3011_7.sm;50;0;1
j3011_7.sm;50;0;2
j3011_7.sm;50;12;0
j3011_7.sm;50;12;1
j3011_7.sm;51;2;0
j3011_7.sm;51;2;1
j3011_7.sm;51;2;2
j3011_7.sm;51;2;3
j3011_7.sm;51;2;4
j3011_7.sm;51;9;4
j3011_7.sm;51;10;4
j3011_7.sm;51;15;0
j3011_7.sm;51;16;0
j3011_7.sm;51;16;1
j3011_7.sm;51;16;2
j3011_7.sm;51;16;3
j3011_7.sm;51;16;4
j3011_7.sm;51;21;4
j3011_7.sm;52;11;3
j3011_7.sm;53;3;0
j3011_7.sm;53;3;1
j3011_7.sm;53;9;0
j3011_7.sm;53;9;1
j3011_7.sm;53;9;2
j3011_7.sm;53;9;3
j3011_7.sm;53;10;0
j3011_7.sm;53;10;1
j3011_7.sm;53;10;2
j3011_7.sm;53;10;3
j3011_7.sm;53;21;0
j3011_7.sm;53;21;1
j3011_7.sm;53;21;2
j3011_7.sm;53;21;3
j3011_7.sm;55;15;3
j3011_7.sm;55;15;4
j3011_7.sm;56;3;2
j3011_7.sm;56;3;3
j3011_7.sm;56;3;4
j3011_7.sm;56;15;2
j3011_8.sm;62; Optimal; Time
j3011_8.sm;62;2;2
j3011_8.sm;62;2;3
j3011_8.sm;62;2;4
j3011_8.sm;63;3;2
j3011_8.sm;63;3;3
j3011_8.sm;63;3;4
j3011_8.sm;63;16;0
j3011_8.sm;63;16;1
j3011_8.sm;63;16;2
j3011_8.sm;63;16;3
j3011_8.sm;63;16;4
j3011_8.sm;64;3;0
j3011_8.sm;64;3;1
j3011_8.sm;68;2;1
j3011_8.sm;69;0;0
j3011_8.sm;69;0;1
j3011_8.sm;69;0;2
j3011_8.sm;69;11;1
j3011_8.sm;69;12;1
j3011_8.sm;69;12;2
j3011_8.sm;69;21;1
j3011_8.sm;69;21;2
j3011_8.sm;72;2;0
j3011_8.sm;72;15;0
j3011_8.sm;74;9;3
j3011_8.sm;74;9;4
j3011_8.sm;74;10;4
j3011_8.sm;75;11;2
j3011_8.sm;75;11;3
j3011_8.sm;75;11;4
j3011_8.sm;75;12;3
j3011_8.sm;75;12;4
j3011_8.sm;75;21;3
j3011_8.sm;75;21;4
j3011_8.sm;77;11;0
j3011_8.sm;77;12;0
j3011_8.sm;77;21;0
j3011_8.sm;78;9;0
j3011_8.sm;78;9;1
j3011_8.sm;78;9;2
j3011_8.sm;78;10;0
j3011_8.sm;78;10;1
j3011_8.sm;78;10;2
j3011_8.sm;78;10;3
j3011_8.sm;78;15;1
j3011_8.sm;79;15;3
j3011_8.sm;84;15;2
j3011_8.sm;91;15;4
j3011_9.sm;67; Optimal; Time
j3011_9.sm;67;2;0
j3011_9.sm;67;2;1
j3011_9.sm;67;2;2
j3011_9.sm;67;2;3
j3011_9.sm;67;2;4
j3011_9.sm;67;12;0
j3011_9.sm;67;12;1
j3011_9.sm;67;12;2
j3011_9.sm;67;12;3
j3011_9.sm;67;12;4
j3011_9.sm;67;21;0
j3011_9.sm;67;21;1
j3011_9.sm;67;21;2
j3011_9.sm;67;21;3
j3011_9.sm;67;21;4
j3011_9.sm;71;15;0
j3011_9.sm;71;16;0
j3011_9.sm;71;16;1
j3011_9.sm;71;16;2
j3011_9.sm;71;16;3
j3011_9.sm;71;16;4
j3011_9.sm;72;0;0
j3011_9.sm;72;0;1
j3011_9.sm;72;0;2
j3011_9.sm;72;9;4
j3011_9.sm;72;10;4
j3011_9.sm;72;11;3
j3011_9.sm;74;3;4
j3011_9.sm;74;15;2
j3011_9.sm;76;15;1
j3011_9.sm;77;9;2
j3011_9.sm;77;9;3
j3011_9.sm;77;10;2
j3011_9.sm;77;10;3
j3011_9.sm;77;11;0
j3011_9.sm;77;11;1
j3011_9.sm;77;11;2
j3011_9.sm;77;11;4
j3011_9.sm;82;9;1
j3011_9.sm;82;10;1
j3011_9.sm;83;3;1
j3011_9.sm;83;3;2
j3011_9.sm;83;3;3
j3011_9.sm;86;3;0
j3011_9.sm;86;9;0
j3011_9.sm;86;10;0
j3011_9.sm;86;15;3
j3011_9.sm;86;15;4
j3012_1.sm;47; Optimal; Time
j3012_1.sm;47;11;0
j3012_1.sm;47;11;1
j3012_1.sm;47;11;2
j3012_1.sm;47;11;3
j3012_1.sm;47;11;4
j3012_1.sm;48;10;0
j3012_1.sm;48;10;1
j3012_1.sm;48;10;2
j3012_1.sm;54;9;0
j3012_1.sm;54;9;1
j3012_1.sm;54;9;2
j3012_1.sm;55;3;0
j3012_1.sm;55;3;1
j3012_1.sm;55;3;2
j3012_1.sm;55;3;3
j3012_1.sm;55;3;4
j3012_1.sm;57;0;0
j3012_1.sm;57;0;1
j3012_1.sm;57;0;2
j3012_1.sm;57;2;0
j3012_1.sm;57;2;1
j3012_1.sm;57;2;2
j3012_1.sm;57;2;3
j3012_1.sm;57;2;4
j3012_1.sm;57;9;3
j3012_1.sm;57;9;4
j3012_1.sm;57;16;0
j3012_1.sm;57;16;1
j3012_1.sm;57;16;2
j3012_1.sm;57;16;3
j3012_1.sm;57;16;4
j3012_1.sm;61;12;0
j3012_1.sm;61;12;1
j3012_1.sm;61;12;2
j3012_1.sm;61;12;3
j3012_1.sm;61;12;4
j3012_1.sm;61;21;0
j3012_1.sm;61;21;1
j3012_1.sm;61;21;2
j3012_1.sm;61;21;3
j3012_1.sm;61;21;4
j3012_1.sm;63;10;3
j3012_1.sm;63;10;4
j3012_1.sm;63;15;0
j3012_1.sm;63;15;1
j3012_1.sm;63;15;2
j3012_1.sm;63;15;4
j3012_1.sm;73;15;3
j3012_10.sm;57;0;0
j3012_10.sm;57;0;1
j3012_10.sm;57;0;2
j3012_10.sm;57; Optimal; Time
j3012_10.sm;57;2;0
j3012_10.sm;57;2;1
j3012_10.sm;57;2;2
j3012_10.sm;57;2;3
j3012_10.sm;57;2;4
j3012_10.sm;57;3;0
j3012_10.sm;57;3;1
j3012_10.sm;57;3;2
j3012_10.sm;57;3;3
j3012_10.sm;57;3;4
j3012_10.sm;57;9;0
j3012_10.sm;57;9;1
j3012_10.sm;57;9;2
j3012_10.sm;57;9;3
j3012_10.sm;57;9;4
j3012_10.sm;57;10;0
j3012_10.sm;57;10;1
j3012_10.sm;57;10;2
j3012_10.sm;57;10;3
j3012_10.sm;57;10;4
j3012_10.sm;57;11;0
j3012_10.sm;57;11;1
j3012_10.sm;57;11;2
j3012_10.sm;57;11;3
j3012_10.sm;57;11;4
j3012_10.sm;57;12;0
j3012_10.sm;57;12;1
j3012_10.sm;57;12;2
j3012_10.sm;57;12;3
j3012_10.sm;57;12;4
j3012_10.sm;57;15;0
j3012_10.sm;57;15;1
j3012_10.sm;57;15;2
j3012_10.sm;57;15;3
j3012_10.sm;57;16;0
j3012_10.sm;57;16;1
j3012_10.sm;57;16;2
j3012_10.sm;57;16;3
j3012_10.sm;57;16;4
j3012_10.sm;57;21;0
j3012_10.sm;57;21;1
j3012_10.sm;57;21;2
j3012_10.sm;57;21;3
j3012_10.sm;57;21;4
j3012_10.sm;59;15;4
j3012_2.sm;46;0;0
j3012_2.sm;46;0;1
j3012_2.sm;46;0;2
j3012_2.sm;46; Optimal; Time
j3012_2.sm;46;2;0
j3012_2.sm;46;3;0
j3012_2.sm;46;3;1
j3012_2.sm;46;3;2
j3012_2.sm;46;3;3
j3012_2.sm;46;9;3
j3012_2.sm;46;9;4
j3012_2.sm;46;10;0
j3012_2.sm;46;10;1
j3012_2.sm;46;10;2
j3012_2.sm;46;10;3
j3012_2.sm;46;10;4
j3012_2.sm;46;11;1
j3012_2.sm;46;11;2
j3012_2.sm;46;11;3
j3012_2.sm;46;11;4
j3012_2.sm;46;12;0
j3012_2.sm;46;12;1
j3012_2.sm;46;12;2
j3012_2.sm;46;12;4
j3012_2.sm;46;21;0
j3012_2.sm;46;21;1
j3012_2.sm;46;21;2
j3012_2.sm;46;21;3
j3012_2.sm;46;21;4
j3012_2.sm;48;9;0
j3012_2.sm;48;9;1
j3012_2.sm;49;2;1
j3012_2.sm;49;2;2
j3012_2.sm;49;2;3
j3012_2.sm;49;2;4
j3012_2.sm;49;11;0
j3012_2.sm;49;12;3
j3012_2.sm;49;15;0
j3012_2.sm;49;16;0
j3012_2.sm;49;16;1
j3012_2.sm;49;16;2
j3012_2.sm;49;16;3
j3012_2.sm;49;16;4
j3012_2.sm;50;9;2
j3012_2.sm;51;15;1
j3012_2.sm;53;3;4
j3012_2.sm;53;15;2
j3012_2.sm;53;15;3
j3012_2.sm;60;15;4
j3012_3.sm;37; Optimal; Time
j3012_3.sm;37;2;0
j3012_3.sm;37;2;1
j3012_3.sm;37;2;2
j3012_3.sm;37;2;3
j3012_3.sm;37;2;4
j3012_3.sm;37;3;0
j3012_3.sm;37;3;1
j3012_3.sm;37;3;2
j3012_3.sm;37;3;3
j3012_3.sm;37;3;4
j3012_3.sm;37;9;0
j3012_3.sm;37;9;3
j3012_3.sm;37;9;4
j3012_3.sm;37;10;0
j3012_3.sm;37;10;3
j3012_3.sm;37;11;0
j3012_3.sm;37;11;1
j3012_3.sm;37;12;0
j3012_3.sm;37;15;0
j3012_3.sm;37;15;1
j3012_3.sm;37;15;2
j3012_3.sm;37;15;3
j3012_3.sm;37;15;4
j3012_3.sm;37;16;0
j3012_3.sm;37;16;1
j3012_3.sm;37;16;2
j3012_3.sm;37;16;3
j3012_3.sm;37;16;4
j3012_3.sm;40;9;1
j3012_3.sm;40;9;2
j3012_3.sm;40;10;1
j3012_3.sm;40;10;2
j3012_3.sm;41;0;0
j3012_3.sm;41;0;1
j3012_3.sm;41;0;2
j3012_3.sm;41;10;4
j3012_3.sm;41;11;2
j3012_3.sm;41;11;3
j3012_3.sm;41;11;4
j3012_3.sm;41;12;1
j3012_3.sm;41;12;2
j3012_3.sm;41;12;3
j3012_3.sm;41;12;4
j3012_3.sm;41;21;0
j3012_3.sm;41;21;1
j3012_3.sm;41;21;2
j3012_3.sm;41;21;3
j3012_3.sm;41;21;4
j3012_4.sm;63;0;0
j3012_4.sm;63;0;1
j3012_4.sm;63;0;2
j3012_4.sm;63; Optimal; Time
j3012_4.sm;63;2;0
j3012_4.sm;63;2;1
j3012_4.sm;63;2;2
j3012_4.sm;63;2;3
j3012_4.sm;63;2;4
j3012_4.sm;63;3;0
j3012_4.sm;63;3;1
j3012_4.sm;63;3;2
j3012_4.sm;63;3;3
j3012_4.sm;63;3;4
j3012_4.sm;63;9;1
j3012_4.sm;63;9;2
j3012_4.sm;63;9;3
j3012_4.sm;63;9;4
j3012_4.sm;63;10;1
j3012_4.sm;63;10;2
j3012_4.sm;63;10;3
j3012_4.sm;63;10;4
j3012_4.sm;63;11;3
j3012_4.sm;63;11;4
j3012_4.sm;63;12;3
j3012_4.sm;63;12;4
j3012_4.sm;63;15;0
j3012_4.sm;63;15;1
j3012_4.sm;63;15;2
j3012_4.sm;63;15;3
j3012_4.sm;63;15;4
j3012_4.sm;63;16;0
j3012_4.sm;63;16;1
j3012_4.sm;63;16;2
j3012_4.sm;63;16;3
j3012_4.sm;63;16;4
j3012_4.sm;63;21;3
j3012_4.sm;63;21;4
j3012_4.sm;65;11;0
j3012_4.sm;65;11;1
j3012_4.sm;65;11;2
j3012_4.sm;65;12;0
j3012_4.sm;65;12;1
j3012_4.sm;65;12;2
j3012_4.sm;65;21;0
j3012_4.sm;65;21;1
j3012_4.sm;65;21;2
j3012_4.sm;67;9;0
j3012_4.sm;67;10;0
j3012_5.sm;47;0;0
j3012_5.sm;47;0;1
j3012_5.sm;47;0;2
j3012_5.sm;47; Optimal; Time
j3012_5.sm;47;2;0
j3012_5.sm;47;2;1
j3012_5.sm;47;2;2
j3012_5.sm;47;2;3
j3012_5.sm;47;2;4
j3012_5.sm;47;9;2
j3012_5.sm;47;9;3
j3012_5.sm;47;9;4
j3012_5.sm;47;10;2
j3012_5.sm;47;10;3
j3012_5.sm;47;10;4
j3012_5.sm;47;11;0
j3012_5.sm;47;11;1
j3012_5.sm;47;11;2
j3012_5.sm;47;11;3
j3012_5.sm;47;11;4
j3012_5.sm;47;12;0
j3012_5.sm;47;12;1
j3012_5.sm;47;12;2
j3012_5.sm;47;12;3
j3012_5.sm;47;12;4
j3012_5.sm;47;15;0
j3012_5.sm;47;15;1
j3012_5.sm;47;16;0
j3012_5.sm;47;16;1
j3012_5.sm;47;16;2
j3012_5.sm;47;16;3
j3012_5.sm;47;16;4
j3012_5.sm;47;21;0
j3012_5.sm;47;21;1
j3012_5.sm;47;21;2
j3012_5.sm;47;21;3
j3012_5.sm;47;21;4
j3012_5.sm;50;15;2
j3012_5.sm;60;3;0
j3012_5.sm;60;3;1
j3012_5.sm;60;3;2
j3012_5.sm;60;3;3
j3012_5.sm;60;3;4
j3012_5.sm;60;9;0
j3012_5.sm;60;9;1
j3012_5.sm;60;10;0
j3012_5.sm;60;10;1
j3012_5.sm;60;15;3
j3012_5.sm;60;15;4
j3012_6.sm;53; Optimal; Time
j3012_6.sm;53;2;0
j3012_6.sm;53;3;0
j3012_6.sm;53;3;1
j3012_6.sm;53;3;2
j3012_6.sm;53;3;3
j3012_6.sm;53;3;4
j3012_6.sm;53;9;0
j3012_6.sm;53;9;1
j3012_6.sm;53;9;2
j3012_6.sm;53;10;0
j3012_6.sm;53;10;1
j3012_6.sm;53;10;2
j3012_6.sm;53;11;0
j3012_6.sm;53;11;1
j3012_6.sm;53;11;2
j3012_6.sm;53;11;3
j3012_6.sm;53;11;4
j3012_6.sm;53;16;0
j3012_6.sm;59;2;1
j3012_6.sm;59;2;2
j3012_6.sm;59;2;3
j3012_6.sm;59;2;4
j3012_6.sm;59;16;1
j3012_6.sm;59;16;2
j3012_6.sm;59;16;3
j3012_6.sm;59;16;4
j3012_6.sm;61;0;0
j3012_6.sm;61;0;1
j3012_6.sm;61;0;2
j3012_6.sm;61;9;3
j3012_6.sm;61;9;4
j3012_6.sm;61;10;3
j3012_6.sm;61;10;4
j3012_6.sm;61;12;0
j3012_6.sm;61;12;1
j3012_6.sm;61;12;2
j3012_6.sm;61;12;3
j3012_6.sm;61;21;0
j3012_6.sm;61;21;1
j3012_6.sm;61;21;2
j3012_6.sm;61;21;3
j3012_6.sm;63;15;0
j3012_6.sm;65;12;4
j3012_6.sm;65;15;1
j3012_6.sm;65;21;4
j3012_6.sm;69;15;4
j3012_6.sm;70;15;2
j3012_6.sm;72;15;3
j3012_7.sm;55; Optimal; Time
j3012_7.sm;55;2;0
j3012_7.sm;55;2;1
j3012_7.sm;55;2;2
j3012_7.sm;55;2;3
j3012_7.sm;55;2;4
j3012_7.sm;55;3;0
j3012_7.sm;55;3;1
j3012_7.sm;55;3;2
j3012_7.sm;55;9;0
j3012_7.sm;55;9;1
j3012_7.sm;55;9;2
j3012_7.sm;55;9;3
j3012_7.sm;55;9;4
j3012_7.sm;55;10;0
j3012_7.sm;55;10;1
j3012_7.sm;55;10;2
j3012_7.sm;55;10;3
j3012_7.sm;55;10;4
j3012_7.sm;55;11;3
j3012_7.sm;55;11;4
j3012_7.sm;55;12;0
j3012_7.sm;55;12;1
j3012_7.sm;55;12;4
j3012_7.sm;56;11;0
j3012_7.sm;56;11;1
j3012_7.sm;56;11;2
j3012_7.sm;59;15;2
j3012_7.sm;59;15;3
j3012_7.sm;59;15;4
j3012_7.sm;62;3;3
j3012_7.sm;62;3;4
j3012_7.sm;62;15;0
j3012_7.sm;62;15;1
j3012_7.sm;62;16;0
j3012_7.sm;62;16;1
j3012_7.sm;62;16;2
j3012_7.sm;62;16;3
j3012_7.sm;62;16;4
j3012_7.sm;63;12;3
j3012_7.sm;64;12;2
j3012_7.sm;74;0;0
j3012_7.sm;74;0;1
j3012_7.sm;74;0;2
j3012_7.sm;74;21;0
j3012_7.sm;74;21;1
j3012_7.sm;74;21;2
j3012_7.sm;74;21;3
j3012_7.sm;74;21;4
j3012_8.sm;35;0;0
j3012_8.sm;35;0;1
j3012_8.sm;35;0;2
j3012_8.sm;35; Optimal; Time
j3012_8.sm;35;2;0
j3012_8.sm;35;2;1
j3012_8.sm;35;2;2
j3012_8.sm;35;2;3
j3012_8.sm;35;2;4
j3012_8.sm;35;3;2
j3012_8.sm;35;3;3
j3012_8.sm;35;3;4
j3012_8.sm;35;9;1
j3012_8.sm;35;9;2
j3012_8.sm;35;9;3
j3012_8.sm;35;9;4
j3012_8.sm;35;10;1
j3012_8.sm;35;10;2
j3012_8.sm;35;10;3
j3012_8.sm;35;10;4
j3012_8.sm;35;11;0
